age,male,married,ln_wage,rural_hk,familysize,old_ratio,child_ratio,ln_property,ln_transfer,edu_my,ifsocial,social_rate_h,ln_pce,ln_indinc_cr,year2,citycode2
33,1,1,8.1605186,1,4,0,0.5,0,2.2335923,1,0,0,10.15112858,9.813289285,3,64
58,1,1,6.4457197,1,4,0,0,0,4.2626801,3,0,0,9.463431,9.996755239,1,64
23,1,0,8.1605186,1,1,0,0,6.7266331,0,3,1,0.046321526,11.3156933,11.00209984,5,65
29,1,1,9.9034872,1,3,0,0.33333334,0,0,4,1,0.016286645,12.31402979,11.10746032,5,27
25,1,0,8.2940493,1,2,0,0,0,0,3,1,0.12239196,11.58338393,10.81977828,5,27
46,1,1,6.7254338,1,5,0.2,0,0,3.9318256,1,0,0,9.579141496,9.746833742,1,65
50,1,1,8.2940493,1,5,0.2,0.2,0,4.2743487,1,0,0,10.3809632,9.894699047,5,65
52,1,1,7.6009026,1,4,0.25,0,0,3.9318256,2,0,0,9.610457874,9.482274087,3,65
54,1,1,7.6009026,1,4,0.25,0,5.8121386,4.2145939,2,0,0,9.325453179,9.294221856,5,65
42,1,1,8.5171928,1,4,0.25,0.25,5.9295893,3.9318256,1,0,0,11.47480814,9.853246336,5,65
57,1,1,7.3132205,1,4,0,0.5,0,5.6501474,2,0,0,9.820105944,8.756210092,3,65
59,1,1,7.3132205,1,4,0,0.5,5.5254531,3.8572147,2,0,0,9.989665249,8.612503371,5,65
31,1,1,8.0063677,1,2,0,0,0,0,2,1,0.051233396,9.985528263,10.1266311,3,34
51,1,1,6.8023949,1,4,0,0.25,0,4.0831714,1,0,0,10.92088979,8.860782896,3,65
42,0,1,6.7254338,0,3,0,0,0,5.2167459,1,0,0,9.558882333,9.035986985,1,65
28,0,1,6.8023949,0,2,0,0,0,0,4,1,0.30769232,10.98019501,8.517193191,3,56
30,0,1,6.8023949,0,2,0,0,0,0,4,1,0.30769232,11.96317272,11.00209984,5,56
30,1,1,7.8632669,0,3,0,0.33333334,0,0,4,1,0.13333334,11.02516511,10.30895266,5,65
57,1,1,8.1886892,0,2,0,0,4.6944013,0,2,0,0,10.88387921,10.9250388,5,65
23,0,0,6.9077554,0,4,0,0.25,0,4.7957907,4,0,0,10.94623471,8.969541885,3,65
46,0,1,8.1605186,0,3,0,0,0,0,3,1,0.054054055,11.24530742,10.08580911,3,65
43,0,1,7.495542,1,3,0,0.33333334,0,0,1,0,0,10.94164187,9.903487553,5,65
25,1,0,8.0063677,1,1,0,0,0,0,4,0,0,10.18452258,10.49127422,3,27
28,1,0,9.2103405,1,1,0,0,0,0,4,1,0.043739747,11.54345467,11.69524702,5,27
49,1,1,8.2940493,1,4,0.25,0,0,4.4347773,1,0,0,9.237760968,10.00559278,3,65
47,1,1,8.2940493,1,4,0,0.25,0,3.753418,1,0,0,10.33397042,8.974618038,3,65
44,1,1,7.6009026,1,5,0,0,0,4.4347773,2,0,0,10.51352483,9.139273924,3,65
48,1,1,8.4118328,1,4,0,0,0,4.6151204,1,0,0,10.16354146,9.902236771,3,65
52,0,1,7.8632669,1,4,0,0,0,4.7177544,1,0,0,10.45334156,9.767538955,3,65
31,0,1,7.130899,0,3,0,0.33333334,0,0,4,0,0,10.24370278,9.799607385,1,66
37,0,1,5.9269261,0,3,0,0.33333334,0,0,3,0,0,9.252441548,8.839276691,1,66
39,0,1,7.5229411,0,3,0,0.33333334,0,0,3,1,0.13145539,10.17922355,10.09410791,3,66
52,1,1,7.377759,0,2,0,0,0,7.7794671,3,0,0,10.42732811,10.35265052,3,66
54,1,1,7.377759,0,2,0,0,0,7.9728107,3,0,0,10.30394012,10.43998092,5,66
54,1,1,7.8240461,1,5,0,0.2,0,3.5361166,1,0,0,10.75900865,9.418979237,1,66
51,1,1,6.7254338,1,3,0,0,0,3.1918471,2,0,0,9.80477158,9.43827244,1,66
47,0,1,7.6009026,1,3,0,0.33333334,5.2652774,3.2548862,2,0,0,10.84719888,10.14785758,3,66
49,1,1,8.0063677,1,3,0,0.33333334,0,0,3,1,0.14285715,11.12790983,10.1911696,5,66
27,1,1,7.130899,1,3,0,0.33333334,0,3.9318256,1,0,0,9.746014694,9.243130163,1,66
39,0,1,7.130899,1,4,0,0.25,0,4.2685313,1,0,0,10.12198031,9.830446319,1,66
41,0,1,7.6009026,1,4,0,0.25,0,4.5290089,1,0,0,11.10043574,10.08892924,3,66
60,1,1,6.7254338,1,5,0,0.2,0,3.8815639,2,0,0,9.700759186,9.540650806,1,66
41,1,1,7.418581,1,5,0.2,0.40000001,0,7.5718169,1,0,0,11.01698845,9.671240187,1,66
45,1,1,8.6995144,1,5,0.2,0.2,0,7.71913,1,0,0,10.55945194,9.740968623,5,66
52,1,1,8.1315308,1,3,0,0,0,4.6151204,2,0,0,10.88429181,9.406455278,3,66
54,1,1,8.1315308,1,5,0,0.2,0,0,2,0,0,9.155250406,9.210340372,5,66
58,1,1,7.6009026,1,4,0.25,0.25,0,4.9040394,2,0,0,10.00784757,10.85748824,3,66
36,1,1,8.0063677,1,5,0,0.40000001,0,4.7819209,3,1,0.11504425,10.71130181,9.401291255,3,66
26,0,0,8.1605186,1,1,0,0,0,0,4,0,0,10.45708527,9.928180165,5,67
29,0,0,8.3663702,1,1,0,0,0,0,4,1,0.084660701,10.48290597,11.22524339,5,67
30,1,1,8.4118328,1,3,0,0.33333334,0,0,4,1,0.079253346,10.93167738,9.903487553,5,67
44,1,1,8.1886892,1,1,0,0,0,0,1,0,0,10.01860036,10.59663473,3,27
51,1,1,8.0063677,1,2,0,0,0,4.3307333,3,0,0,9.457981395,10.53031682,5,67
25,0,0,8.0063677,1,1,0,0,0,0,1,1,0.090909094,11.16676646,10.59663473,5,67
23,0,1,7.3132205,1,3,0,0.33333334,0,0,2,0,0,9.930129483,10.05763826,3,67
26,0,1,8.2940493,1,2,0,0,0,0,2,0,0,10.53762755,10.1266311,5,68
28,1,0,8.1605186,1,1,0,0,0,0,2,0,0,10.04585479,10.51867319,5,68
44,1,1,7.6009026,1,5,0.2,0.2,0,2.8716795,1,0,0,10.53475933,8.352318548,3,68
46,1,1,7.6009026,1,5,0.2,0.2,0,3.2580965,1,0,0,10.86092023,9.059517482,5,68
42,1,1,7.7832241,1,5,0,0.2,0,4.6314874,1,0,0,10.29350056,9.04829192,3,68
42,0,1,7.6009026,1,5,0.2,0.2,0,4.5900564,1,0,0,10.85205184,9.049467146,5,68
44,1,1,7.6009026,1,4,0,0.5,0,7.3877091,1,0,0,10.06866295,9.318746246,3,68
46,1,1,7.6009026,1,4,0,0.25,3.9318256,3.3202283,1,0,0,10.78766823,8.933268479,5,68
47,0,1,6.7254338,1,5,0.2,0,0,4.6475911,1,0,0,10.68647544,9.077037525,1,68
59,1,1,6.5022902,1,1,0,0,4.5290089,3.713572,2,0,0,8.953381472,9.357034751,1,68
24,1,0,7.5583429,1,4,0,0.25,4.3307333,2.9618306,1,0,0,9.370757093,9.694616661,1,68
30,1,1,8.4763708,1,3,0,0.33333334,3.713572,0,2,0,0,10.18490001,9.730720169,3,68
40,0,0,7.0030656,1,2,0,0.5,3.753418,0,1,0,0,10.87902784,8.565983356,3,68
42,0,1,7.7406645,1,2,0,0.5,3.6720724,2.0368819,1,0,0,9.497922439,9.236982303,5,68
25,0,1,7.9373746,1,3,0,0.33333334,0,0,2,1,0.086161882,10.8956276,10.1911696,5,68
41,0,1,6.9877982,1,5,0.2,0.40000001,0,4.4148164,2,0,0,10.48793532,8.867286524,1,68
43,1,1,8.5171928,1,5,0.2,0.40000001,0,4.5016599,1,0,0,11.04866531,9.305104948,3,68
45,1,1,8.5171928,1,5,0.2,0.2,0,4.8362818,1,0,0,10.52137225,8.853665428,5,68
45,1,1,7.8240461,1,4,0,0.5,0,3.583519,1,0,0,10.28397667,9.039552051,1,68
44,0,1,7.0900769,1,4,0,0.25,0,3.0040312,1,0,0,9.200290036,9.83734775,3,68
60,1,1,7.6009026,1,5,0.2,0.40000001,0,5.0968132,1,0,0,9.006999448,8.662850764,3,68
44,1,1,8.5171928,1,3,0,0.33333334,0,3.2580965,1,0,0,9.621124642,9.028018775,5,68
40,1,1,8.2940493,1,4,0,0.25,0,1.6422278,1,0,0,9.970678802,9.235520671,3,68
42,1,1,8.2940493,1,4,0,0.25,0,2.1400661,1,0,0,10.38282251,9.61580548,5,68
46,1,1,7.1954374,1,3,0,0,0,3.5361166,1,0,0,9.469005495,9.914295634,1,68
48,1,1,7.6009026,1,3,0,0,0,7.576951,1,0,0,9.908972483,10.3446415,3,68
50,1,1,7.6009026,1,3,0,0,0,3.3787246,1,0,0,9.638870753,9.36449108,5,68
41,1,1,8.0063677,1,1,0,0,5.5254531,0,3,0,0,10.93310697,11.10495723,5,68
29,0,1,7.3132205,1,2,0,0,0,0,4,1,0.22746781,10.61545649,7.313220387,3,68
27,0,0,8.6305218,1,1,0,0,0,0,4,1,0.065395094,10.67729264,11.28978191,5,27
43,1,1,7.130899,1,4,0,0.25,0,3.3202283,1,0,0,10.25301703,8.776709435,1,62
27,1,1,8.0063677,1,1,0,0,0,0,4,0,0,9.891920916,9.903487553,3,62
55,1,1,8.1117277,1,4,0,0.25,2.6625879,4.4446101,2,0,0,10.65169094,9.675868438,1,62
57,1,1,9.2103405,1,3,0,0,0,8.6202307,2,0,0,10.25132355,10.37868598,3,62
48,1,1,7.8240461,1,3,0,0,0,4.4830027,1,0,0,9.406071616,8.307459327,1,62
50,1,1,7.3132205,1,2,0,0,0,6.3488474,1,0,0,9.079092085,9.993099711,3,62
42,0,1,7.3132205,0,3,0,0,0,0,2,0,0,10.07575877,8.699514748,3,61
29,0,1,8.0063677,1,1,0,0,0,0,1,1,0.11764706,9.860580052,10.30895266,5,61
42,1,1,8.0063677,1,4,0,0.25,0,0,2,0,0,11.38429632,10.1266311,5,61
46,0,1,7.3132205,0,3,0,0,0,0,3,0,0,10.95395947,8.804875239,3,61
43,0,1,7.6009026,0,3,0,0.33333334,0,0,4,0,0,10.84427576,9.903487553,3,61
45,0,1,7.6009026,0,3,0,0,0,0,4,0,0,10.94093341,9.903487553,5,61
40,0,1,7.6009026,0,3,0,0,0,0,4,0,0,11.02955287,9.721165956,3,61
41,1,1,8.0063677,0,3,0,0.33333334,0,0,3,1,0.16666667,10.8844418,10.30895266,3,61
44,1,1,8.0063677,0,3,0,0,0,0,3,1,0.16666667,10.5500671,10.41431314,5,61
49,0,1,7.6009026,0,2,0,0,0,0,2,0,0,11.2004041,9.903487553,5,61
55,1,1,7.495542,0,2,0,0,0,0,2,0,0,10.0770206,9.61580548,3,69
57,1,1,7.495542,0,2,0,0,0,3.753418,2,0,0,10.17427776,8.955448122,5,69
34,0,1,6.0322866,0,4,0,0.25,0,7.4960976,1,0,0,9.503009986,9.249561085,1,69
41,0,1,7.467371,0,2,0,0,0,4.7318029,2,0,0,10.03976517,9.321434419,1,69
45,0,0,8.0063677,0,3,0,0,0,0,2,0,0,10.71441777,10.59663473,5,69
42,1,1,7.6809454,0,4,0,0.25,0,4.9003243,2,0,0,10.6896696,9.294244844,1,69
48,0,1,6.7254338,0,3,0.33333334,0,0,7.6521502,3,0,0,10.85753639,9.92899281,1,69
27,0,1,7.0900769,0,3,0,0.33333334,0,0,4,1,0.13669065,10.39665824,8.804875239,3,69
32,0,1,7.6009026,0,5,0,0.2,0,8.0094738,4,1,0.10714286,11.20585668,10.13539261,5,69
26,0,1,8.0063677,0,3,0,0.33333334,0,0,3,0,0,10.64447206,9.593332647,3,69
31,0,1,7.3132205,0,3,0,0.33333334,0,0,4,0,0.19811322,10.80608496,9.779434866,1,69
42,1,1,8.0063677,0,3,0,0.33333334,0,0,3,1,0.11764706,10.87275017,9.433483923,5,69
39,0,1,8.0063677,0,3,0,0.33333334,0,0,2,0,0,11.02271913,10.88431678,1,69
50,0,1,5.8289456,0,4,0.25,0.25,0,7.4960976,2,0,0,11.19684392,9.643420647,3,69
31,0,1,6.8023949,0,3,0,0.33333334,0,0,3,1,0.15333961,10.17618288,9.389880314,1,69
55,1,1,7.1701198,0,5,0,0.2,0,6.6858611,3,0,0,10.4990219,9.385972941,3,69
50,0,1,7.3132205,0,3,0,0,0,0,1,0,0,9.79645898,6.907755279,3,69
28,1,1,7.1954374,0,3,0,0,0,6.8035054,1,1,0.23076923,10.25379225,9.097544841,1,69
52,0,1,7.0900769,0,3,0,0,0,0,4,1,0.22580644,10.69648007,9.680344001,5,69
48,0,1,7.6009026,0,3,0,0,6.2166061,0,3,0,0,11.13482257,9.816476212,3,69
42,0,1,6.9877982,0,3,0,0,0,0,2,0,0.085365854,11.00409784,9.764225485,1,69
28,1,1,7.418581,0,3,0,0.33333334,0,7.4960976,4,0,0,11.39007963,10.29146735,1,69
50,1,1,8.2687321,0,4,0,0,0,0,4,1,0.048633743,11.86090269,10.81977828,3,69
49,0,1,6.3687587,0,2,0,0,0,5.3439279,2,0,0,9.921032732,8.517193191,1,69
46,0,1,8.2940493,0,3,0,0.33333334,0,0,4,1,0.047444362,11.60914432,10.97392894,3,69
41,0,1,8.0063677,1,4,0,0.25,2.2335923,0,1,1,0.10394266,9.539644119,8.92598609,3,62
44,0,1,8.0063677,1,4,0,0,0,0,1,1,0.085365854,9.695232614,9.328123408,5,62
52,1,1,7.130899,1,3,0,0.33333334,0,3.7336934,2,0,0,9.915910073,8.843615092,1,62
37,0,1,6.7254338,1,4,0,0.25,0,4.2145939,1,0,0,9.797015308,9.473089178,1,62
46,1,1,7.130899,1,4,0,0.25,0,4.2145939,1,0,0,10.12583078,9.655923227,1,62
48,1,1,8.6995144,1,4,0,0.25,0,4.3307333,1,0,0,9.662689066,8.857230494,3,62
32,1,1,8.6995144,1,5,0,0.40000001,0,0,1,0,0,11.72318639,10.30895266,5,34
28,1,0,7.8240461,1,1,0,0,2.8716795,0,4,0,0,10.28738848,10.3155972,5,62
54,1,1,7.0900769,1,5,0,0.2,0,3.4863553,3,0,0,9.700146629,9.724552196,1,62
40,0,1,7.0900769,1,5,0,0.60000002,0,3.6064034,1,0,0,9.877143577,9.476236852,5,62
45,1,1,8.0063677,1,3,0,0,0,0,1,0,0,9.188094763,9.15200476,5,65
49,0,1,6.6846118,0,3,0,0,0,7.3138866,3,1,0.15789473,10.69986799,9.862665558,1,69
51,0,1,7.3132205,0,2,0,0,0,8.1608038,3,0,0,10.58238367,10.28363485,3,69
34,0,1,7.418581,0,4,0,0.5,0,0,4,0,0.079528719,10.93417782,9.367344121,1,69
43,0,1,6.9077554,0,5,0.2,0,0,8.0232248,3,1,0.11504425,10.66054806,9.662689066,1,69
47,1,1,8.3740921,0,3,0,0.33333334,0,0,4,0,0,10.28670705,9.760386747,1,69
48,1,1,7.8240461,0,3,0,0,0,0,4,1,0.10714286,10.79732816,10.08580911,3,69
43,0,1,7.9010072,0,3,0,0,0,0,3,0,0.1935484,10.57490024,9.881923409,1,69
54,0,1,7.6009026,0,3,0,0,0,7.6014023,4,0,0.090909094,10.97541358,10.23995979,5,69
45,1,1,7.3132205,0,4,0,0.25,0,6.0738125,3,0,0,9.940301526,8.242756346,3,69
53,0,1,8.0063677,0,2,0,0,0,0,4,1,0.071207434,10.69239936,10.49127422,1,69
55,0,1,7.5496092,0,3,0,0,0,0,4,1,0.075471699,11.21303585,9.392661929,3,69
57,0,1,7.6009026,0,3,0,0,6.0346837,7.8244457,4,0,0.0625,11.63549702,10.97392894,5,69
46,1,1,9.4727049,0,5,0.2,0.2,0,7.4960976,3,0,0,12.22386345,10.6046029,3,69
33,1,1,7.9193563,0,2,0,0.5,0,7.7410989,4,0,0.056603774,10.16892402,9.126958763,1,69
33,0,1,7.7406645,0,3,0,0.33333334,0,0,4,1,0.065420561,10.82905512,9.961756461,3,69
58,0,1,5.857933,0,4,0,0.25,0,6.7580943,1,0,0,9.457512901,9.247828816,1,62
53,1,1,7.8240461,1,4,0,0,0,6.5525079,2,0,0,11.46834642,10.15424627,1,70
28,0,1,7.130899,1,4,0,0.25,0,0,1,0,0,9.973479924,9.55788049,1,70
51,1,1,8.1605186,1,3,0,0,7.9785395,0,2,0,0,11.72221347,10.50962339,5,70
28,1,1,7.418581,1,5,0,0.2,0,2.8716795,2,0,0,11.36558488,9.377548291,1,70
40,1,1,7.9781966,0,4,0,0.25,0,0,3,0,0,10.34919849,9.328123408,1,70
46,1,1,8.6713438,1,5,0,0,0,0,2,0,0,11.41443022,9.97919517,1,70
51,1,1,8.6995144,1,4,0,0,0,0,2,0,0,11.59910316,10.49127422,5,70
40,0,1,6.9877982,0,3,0,0.33333334,0,0,2,0,0,9.885323582,8.374092386,1,70
42,1,1,8.6125031,1,3,0,0,0,0,3,0,0,11.32539034,11.10746032,5,70
37,1,1,9.1049795,0,3,0,0.33333334,0,0,4,1,0.093621999,11.9835539,11.44393262,5,70
42,1,1,8.3348713,1,4,0,0,0,4.2743487,2,0,0.069544874,11.23360831,10.04118214,1,70
44,1,1,8.5754623,1,4,0,0,0,0,2,0,0.0625,11.34023736,9.903487553,3,70
55,0,1,6.9077554,0,3,0,0,0,7.3138866,2,0,0,10.05620864,9.876458846,1,70
50,0,1,7.6009026,0,4,0.5,0,7.3138866,8.0067005,2,0,0,10.97712386,10.25765937,3,70
36,1,1,7.3132205,1,3,0,0.33333334,0,0,1,0,0,10.26248979,9.104979856,3,70
38,1,1,8.0709057,0,3,0,0.33333334,0,0,3,1,0.13043478,10.79577244,10.1266311,3,70
40,1,1,8.0709057,,3,0,0,0,0,3,1,0.13043478,10.75299725,9.983530229,5,70
44,1,1,7.4558768,0,4,0,0.25,0,7.1316986,4,1,0.11282051,11.69741134,10.4267357,3,70
37,1,1,7.8632669,0,5,0,0.2,0,8.2943001,2,1,0.10034602,11.18899426,9.856395945,3,70
38,1,1,8.5171928,1,3,0,0,0,0,2,1,0.13675214,10.77978928,8.842895021,1,70
23,1,0,8.0063677,1,3,0,0,0,0,4,1,0.082568809,10.84193109,10.1911696,3,70
39,0,1,7.6009026,1,5,0.40000001,0.2,0,4.7957907,4,0,0.087837838,10.75598615,9.416378455,3,70
41,0,1,7.6009026,1,5,0,0.2,0,5.8888779,4,0,0.087837838,10.68464561,9.606697461,5,70
36,1,1,7.8240461,1,5,0,0.2,0,0,3,1,0.15979709,10.98359637,9.26860928,1,70
35,1,1,8.3348713,0,4,0,0.25,0,0,4,1,0.053603224,10.87085155,10.07533781,1,70
37,1,1,8.6995144,0,3,0,0.33333334,0,0,4,1,0.15705283,11.21667344,10.41431314,3,70
58,1,1,6.9077554,0,3,0,0,0,9.5282602,3,0,0,11.86709728,11.38849539,3,70
42,1,1,7.8240461,0,5,0,0.2,7.8244457,0,4,0,0,11.11065525,9.435721418,1,70
46,1,1,6.5022902,1,5,0,0.2,0,3.9796817,3,0,0,10.44114983,8.949754525,1,71
48,1,1,7.3132205,1,5,0,0.2,0,6.0795517,3,0,0,10.31095066,9.272939514,3,71
28,1,0,8.8536654,1,1,0,0,0,0,2,1,0.064331666,10.77310588,11.51292546,5,71
51,1,1,7.8240461,1,3,0.33333334,0,0,4.9003243,2,0,0,9.929155299,9.943989464,3,71
50,1,1,8.5171928,1,3,0,0,0,0,1,0,0,12.10569967,10.05763826,5,71
30,1,0,8.1605186,1,1,0,0,0,0,1,0,0,8.836373931,10.30895266,5,34
54,0,1,7.2442274,1,2,0,0,0,4.2145939,1,0,0,10.40520179,10.97421464,5,71
48,1,1,7.418581,1,3,0,0,0,3.1208954,1,0,0,9.875036636,9.118225083,1,71
25,0,0,8.6125031,0,1,0,0,0,0,4,1,0.12489159,10.63031126,11.00209984,3,27
28,0,0,9.1049795,0,1,0,0,0,0,4,1,0.093621999,11.24843895,12.07254125,5,27
48,1,1,7.418581,1,3,0,0,0,3.9318256,2,0,0,10.61398337,8.940279923,1,71
43,1,1,7.418581,1,5,0.2,0.2,0,4.5290089,1,0,0,9.422220731,8.446770727,1,71
39,1,1,7.3132205,1,4,0,0.25,0,4.8751974,1,0,0,8.989693701,8.683131269,1,71
48,1,1,8.2940493,1,4,0.25,0,0,4.2972856,1,0,0,10.28874995,9.142864207,3,71
33,1,1,8.2940493,1,4,0,0.25,6.7266331,5.1938825,4,1,0.069517441,10.57948857,9.490620115,3,71
31,1,1,8.2940493,1,3,0,0.33333334,0,4.7678556,2,0,0,11.12121532,10.3859137,3,71
28,1,1,8.6125031,1,1,0,0,0,0,2,0,0,10.47277075,11.15625052,5,71
38,1,1,6.3099184,0,4,0,0.25,0,7.196187,3,0,0,10.08255382,9.273315171,5,71
44,0,1,6.6200733,1,4,0,0.25,0,4.0103588,1,0,0,9.789198406,8.544321859,1,71
47,1,1,7.256062,0,5,0.2,0,0,3.0834379,2,1,0.19569559,10.75747726,9.132378831,1,71
32,0,1,6.0322866,0,5,0,0.2,0,7.3138866,4,0,0,10.44987335,9.850086776,1,71
50,1,1,6.9877982,1,5,0,0.2,0,0,2,1,0.23349056,9.7433188,9.406893511,1,71
48,1,1,7.1954374,0,3,0.33333334,0,0,5.7071104,1,1,0.060591824,9.934016758,8.853665428,1,71
50,1,1,7.495542,0,2,0,0,0,5.5897427,1,1,0.21052632,10.06134564,9.358760377,3,71
52,1,1,7.495542,0,2,0,0,0,5.8121386,1,1,0.21052632,10.40486872,9.61580548,5,71
44,1,1,7.1954374,0,2,0,0,0,0,2,0,0.3351064,9.965334956,9.472704636,1,71
44,0,1,7.2442274,0,4,0.25,0,0,5.5959496,1,1,0.10979228,10.63296666,9.346247066,3,71
40,1,1,6.7254338,0,5,0,0.2,0,7.6096969,3,0,0,10.88967741,9.120415664,1,71
42,1,1,7.6962128,0,5,0.2,0.2,0,7.4545269,3,0,0,12.01200234,9.61206516,3,71
59,1,1,7.1701198,0,3,0,0,7.4191809,6.6701326,2,1,0.11504425,11.37043982,9.960497839,3,71
37,0,1,6.9077554,0,4,0.25,0.25,0,7.3138866,3,1,0.0990991,9.514879561,8.9226583,1,71
51,0,1,7.0030656,0,4,0,0.25,0,3.9318256,2,0,0,10.29586742,6.802394763,3,72
54,0,1,7.0030656,0,4,0,0.25,0,10.554101,2,0,0,11.16829202,11.71586631,5,72
36,1,1,7.418581,0,5,0,0.2,0,7.7493224,3,1,0.10714286,10.77687078,9.613509513,1,72
52,1,1,8.5171928,0,3,0,0.33333334,0,0,4,1,0.073394492,11.30614727,10.59663473,5,72
52,0,1,7.0030656,0,2,0,0,0,7.003974,3,0,0,10.29465088,9.532423871,3,72
46,1,1,7.8240461,0,3,0,0,0,0,3,0,0,10.51569579,9.920016887,5,72
60,1,1,6.7254338,0,4,0.25,0,0,8.0394802,2,0,0,10.25695737,9.37585481,1,72
36,0,1,7.495542,0,3,0,0.33333334,0,0,4,1,0.14691943,10.98833893,9.210340372,3,72
38,0,1,7.495542,0,3,0,0.33333334,0,0,4,1,0.14691943,10.52567564,9.210340372,5,72
42,0,1,7.8240461,0,3,0,0,0,0,4,0,0,11.79433792,10.67667741,5,72
45,0,1,7.3132205,0,4,0,0,0,6.7266331,2,1,0.090909094,11.02190247,9.433483923,5,72
39,0,1,8.8392763,0,3,0,0.33333334,7.3138866,0,4,1,0.10821768,11.43820192,10.81977828,5,72
37,0,1,8.1117277,0,4,0,0.25,0,0,3,0,0,10.86283777,10.95080655,1,73
50,0,1,8.6713438,0,3,0,0,0,0,4,1,0.14335014,12.26857785,10.75363848,1,73
60,0,1,6.3969297,0,2,0,0,0,8.0133429,3,0,0,10.02769436,9.985988774,1,73
55,0,1,6.3969297,0,3,0,0,0,7.3138866,3,0,0,10.53688473,9.903487553,1,73
39,0,1,7.63868,0,5,0,0.2,0,7.7410989,4,1,0.10589755,11.08318816,9.771098364,3,73
41,0,1,7.63868,0,5,0,0.2,0,8.2943001,4,1,0.10589755,12.31196302,9.980448594,5,73
39,1,1,8.2217474,0,5,0,0.2,0,8.0554752,3,1,0.078321226,11.31031956,10.28719773,1,73
35,0,1,8.5171928,0,5,0,0.2,0,8.0680895,4,1,0.03809524,11.25570793,9.990398925,1,73
51,0,1,7.495542,0,3,0,0,0,7.2147498,4,0,0.072847679,11.23268232,10.41431314,5,73
48,1,1,7.9373746,0,3,0,0,0,0,4,1,0.090909094,10.98369823,10.07744086,3,73
48,0,1,7.8240461,0,3,0,0,5.3033047,0,4,1,0.11971831,11.880481,11.04771035,3,73
50,0,1,7.8240461,0,2,0,0,0,7.4960976,4,1,0.11971831,11.0744205,10.81977828,5,73
51,1,1,8.0063677,0,4,0.25,0,0,8.7134724,3,1,0.090909094,11.10579898,10.48430555,3,73
46,0,1,7.418581,0,4,0.25,0,0,0,4,0,0.074074075,10.45794721,9.433483923,1,73
50,0,1,7.6009026,0,4,0.25,0,0,8.0067005,4,0,0.090909094,11.4261686,10.1266311,5,73
44,1,1,7.8240461,0,3,0,0,0,0,3,1,0.056603774,10.73900197,10.23662086,1,73
47,0,1,8.1605186,0,2,0,0,7.7410989,0,2,0,0,10.88668899,10.89302875,5,73
31,0,1,7.418581,0,3,0,0.33333334,0,0,3,0,0,9.611797459,9.903487553,1,73
33,0,1,7.8240461,0,3,0,0.33333334,0,0,3,0,0,10.44260905,10.00634491,3,73
35,0,1,7.8240461,0,3,0,0.33333334,0,0,3,0,0,10.60683256,9.903487553,5,73
46,1,1,7.8240461,0,3,0,0,5.5645204,0,3,0,0.10714286,11.24879063,9.954180667,3,73
41,0,1,7.7901444,0,3,0,0.33333334,5.5645204,0,3,1,0.076433122,11.15304539,9.30915957,1,73
45,1,1,7.418581,0,3,0,0,0,0,2,1,0.10305857,10.61815158,9.721165956,1,73
47,1,1,7.8240461,0,3,0,0,0,0,2,1,0.10394266,11.1285122,10.25179427,3,73
49,1,1,7.8240461,0,3,0,0,0,0,2,1,0.10394266,10.81977828,10.41431314,5,73
48,0,1,8.1117277,0,3,0,0,0,0,3,1,0.095022626,12.27839331,10.22798357,1,73
50,0,1,7.495542,0,3,0,0,0,0,3,1,0.25,11.83241139,11.00209984,3,73
52,0,1,7.495542,0,2,0,0,0,0,3,1,0.26666668,11.6784399,10.81977828,5,73
45,1,1,8.6995144,0,3,0,0,6.5037889,0,4,1,0.08945334,11.23611739,11.28978191,5,74
55,1,1,8.1117277,0,3,0,0,0,0,3,1,0.094727695,10.10602015,10.51975369,1,74
59,1,1,8.1605186,0,5,0,0.2,7.4191809,7.8244457,3,1,0.14634146,11.41597394,10.30895266,5,74
47,1,1,8.0063677,0,4,0,0,0,6.9087548,2,0,0,10.66007891,10.77895629,1,74
41,1,1,7.5138912,1,3,0,0.33333334,0,0,2,1,0.10277324,10.48737775,9.53048961,1,74
43,1,1,8.0063677,1,3,0,0.33333334,0,0,2,1,0.084249087,10.98393587,10.08580911,3,74
45,1,1,8.0063677,1,3,0,0,0,0,2,1,0.084249087,11.49080255,10.08580911,5,74
48,0,1,7.5496092,0,4,0.25,0,0,7.8789129,3,0,0,11.80607258,9.868896108,5,74
55,1,1,7.3132205,0,1,0,0,0,5.7557421,2,0,0,9.634300063,9.988747396,5,74
46,0,1,7.5496092,0,3,0,0,0,6.3985949,3,1,0.11460895,10.46595641,9.910132128,5,74
56,1,1,7.755053,0,5,0.2,0,0,8.6307001,1,1,0.096774198,11.31496221,10.21244176,1,74
44,1,1,8.1605186,0,2,0,0.5,0,0,3,1,0.125,11.27403356,10.02127059,3,74
46,1,1,8.1605186,0,2,0,0.5,0,0,3,1,0.125,10.96702519,9.903487553,5,74
38,1,1,7.6009026,0,3,0,0.33333334,0,0,4,1,0.12,11.188026,9.498022419,3,74
40,1,1,7.6009026,0,3,0,0.33333334,0,2.3978953,4,1,0.12,10.63489345,9.903487553,5,74
48,1,1,8.6995144,0,2,0,0,0,0,3,1,0.15114652,11.44024724,11.08214255,3,74
50,1,1,8.6995144,0,3,0,0,0,0,3,1,0.15114652,11.34521662,11.24722226,5,74
